,line,__fileposition__
753,"6,426,3.0,845554551",16242
754,"6,432,5.0,845553489",16263
755,"6,434,4.0,845553200",16284
756,"6,435,3.0,845553489",16305
757,"6,437,3.0,845554505",16326
758,"6,440,4.0,845553457",16347
759,"6,445,3.0,845555124",16368
760,"6,450,4.0,845555024",16389
761,"6,454,4.0,845553283",16410
762,"6,455,3.0,845554062",16431
763,"6,457,5.0,845553174",16452
764,"6,458,3.0,845555546",16473
765,"6,460,3.0,845555281",16494
766,"6,466,2.0,845553844",16515
767,"6,468,4.0,845553907",16536
768,"6,469,4.0,845555477",16557
769,"6,472,3.0,845555632",16578
770,"6,474,4.0,845553522",16599
771,"6,475,4.0,845554099",16620
772,"6,477,4.0,845554141",16641
773,"6,480,5.0,845553200",16662
774,"6,485,3.0,845553794",16683
775,"6,489,3.0,845554505",16704
776,"6,490,3.0,845554584",16725
777,"6,491,4.0,845554141",16746
778,"6,493,3.0,845555172",16767
779,"6,494,3.0,845554176",16788
780,"6,497,3.0,845553819",16809
781,"6,500,5.0,845553354",16830
782,"6,502,3.0,845554455",16851
783,"6,505,3.0,845555317",16872
784,"6,508,4.0,845553586",16893
785,"6,509,3.0,845553522",16914
786,"6,510,3.0,845555546",16935
787,"6,515,4.0,845553794",16956
788,"6,516,4.0,845554908",16977
789,"6,520,3.0,845553844",16998
790,"6,524,3.0,845554479",17019
791,"6,527,3.0,845553426",17040
792,"6,531,3.0,845554296",17061
793,"6,532,3.0,845554224",17082
794,"6,536,3.0,845556181",17103
795,"6,537,3.0,845554551",17124
796,"6,539,3.0,845553426",17145
797,"6,540,3.0,845554099",17166
798,"6,542,4.0,845554524",17187
799,"6,543,3.0,845554099",17208
800,"6,546,2.0,845554349",17229
801,"6,548,3.0,845554908",17250
802,"6,552,3.0,845553875",17271
803,"6,553,5.0,845553559",17292
804,"6,569,4.0,845555342",17313
805,"6,575,3.0,845555070",17334
806,"6,587,5.0,845553381",17355
807,"6,588,5.0,845553146",17376
808,"6,589,3.0,845553317",17397
809,"6,590,5.0,845553109",17418
810,"6,592,3.0,845553109",17439
811,"6,593,4.0,845553174",17460
812,"6,594,4.0,845553819",17481
813,"6,595,5.0,845553174",17502
814,"6,596,3.0,845554141",17523
815,"6,597,4.0,845553354",17544
816,"6,606,3.0,845555024",17565
817,"6,608,3.0,845553844",17586
818,"6,609,4.0,845555342",17607
819,"6,616,5.0,845554062",17628
820,"6,628,3.0,845555300",17649
821,"6,631,4.0,845555265",17670
822,"6,637,4.0,845555046",17691
823,"6,640,1.0,845555362",17712
824,"6,647,4.0,845555151",17733
825,"6,662,3.0,845556147",17754
826,"6,667,3.0,845555342",17775
827,"6,694,3.0,845555694",17796
828,"6,697,3.0,845556378",17817
829,"6,700,4.0,845556147",17838
830,"6,704,3.0,845555571",17859
831,"6,708,4.0,845554376",17880
832,"6,709,5.0,845555249",17901
833,"6,710,3.0,845556223",17922
834,"6,711,4.0,845555317",17943
835,"6,719,2.0,845555694",17964
836,"6,736,5.0,845553619",17985
837,"6,747,3.0,845555046",18006
838,"6,762,1.0,845555006",18027
839,"6,765,3.0,845555632",18048
840,"6,775,3.0,845556462",18069
841,"6,780,5.0,845556915",18090
842,"6,783,5.0,845554584",18111
843,"6,795,3.0,845556506",18132
844,"6,799,3.0,845555656",18153
845,"6,801,3.0,845556194",18174
846,"6,802,4.0,845554584",18195
847,"6,818,3.0,845555514",18216
848,"6,830,5.0,845556222",18237
849,"6,835,4.0,845556194",18258
850,"6,837,3.0,845556241",18279
851,"6,838,4.0,845555514",18300
852,"6,839,3.0,845556120",18321
853,"6,842,3.0,845555675",18342
854,"6,848,4.0,845556340",18363
855,"6,852,4.0,845555694",18384
856,"6,867,3.0,845556412",18405
857,"6,880,3.0,845556181",18426
858,"6,881,3.0,845556340",18447
859,"6,888,3.0,845556448",18468
860,"6,891,3.0,845556241",18489
861,"6,979,3.0,845556808",18510
862,"6,981,3.0,845556567",18531
863,"6,986,4.0,845556475",18552
864,"6,991,4.0,845556808",18573
865,"6,996,4.0,845556323",18594
866,"6,999,2.0,845556412",18615
867,"6,1004,4.0,845556506",18636
868,"6,1006,4.0,845556694",18658
869,"6,1042,3.0,845556462",18680
870,"6,1049,5.0,845556694",18702
871,"6,1061,4.0,845556860",18724
872,"6,1064,4.0,845556579",18746
873,"6,1073,3.0,845555571",18768
874,"6,1082,4.0,845556278",18790
875,"6,1084,3.0,845555454",18812
876,"7,1,4.5,1106635946",18834
877,"7,50,4.5,1106635993",18854
878,"7,58,3.0,1106635520",18875
879,"7,150,4.5,1106635925",18896
880,"7,165,4.0,1106635987",18918
881,"7,260,5.0,1106635933",18940
882,"7,356,5.0,1106635915",18962
883,"7,380,3.0,1106635937",18984
884,"7,466,5.0,1106635532",19006
885,"7,480,5.0,1106635917",19028
886,"7,587,2.0,1106635714",19050
887,"7,588,3.0,1106635971",19072
888,"7,589,2.5,1106635940",19094
889,"7,592,3.0,1106635922",19116
890,"7,593,5.0,1106635912",19138
891,"7,595,3.5,1106712636",19160
892,"7,648,4.0,1106635981",19182
893,"7,750,4.0,1106636810",19204
894,"7,780,4.5,1106635943",19226
895,"7,920,3.0,1106635685",19248
896,"7,924,4.0,1106712615",19270
897,"7,1101,4.0,1106635502",19292
898,"7,1183,1.5,1106712613",19315
899,"7,1196,4.0,1106635996",19338
900,"7,1208,4.0,1106635462",19361
901,"7,1210,4.0,1106635965",19384
902,"7,1219,5.0,1106635496",19407
903,"7,1220,4.5,1106635464",19430
904,"7,1240,5.0,1106712575",19453
905,"7,1246,1.5,1106635678",19476
906,"7,1270,5.0,1106635681",19499
907,"7,1517,3.5,1106635489",19522
908,"7,1584,5.0,1106635423",19545
909,"7,1610,4.0,1106635429",19568
910,"7,1617,3.0,1107127060",19591
911,"7,1682,3.0,1106635653",19614
912,"7,1784,0.5,1106635416",19637
913,"7,1917,4.0,1106635484",19660
914,"7,1923,1.5,1106635444",19683
915,"7,1954,4.5,1106635657",19706
916,"7,2019,5.0,1106713565",19729
917,"7,2324,2.0,1106712559",19752
918,"7,2353,3.5,1106635625",19775
919,"7,2529,5.0,1106635640",19798
920,"7,2628,1.5,1106712553",19821
921,"7,2640,3.0,1106635540",19844
922,"7,2671,4.5,1113542732",19867
923,"7,2683,2.0,1106635420",19890
924,"7,2688,2.5,1106713072",19913
925,"7,2701,1.5,1106713076",19936
926,"7,2717,3.5,1106713081",19959
927,"7,2762,4.5,1106635648",19982
928,"7,2858,4.0,1106712546",20005
929,"7,3114,4.5,1106635500",20028
930,"7,3354,1.5,1106713005",20051
931,"7,3408,4.5,1106712549",20074
932,"7,3578,1.5,1106636534",20097
933,"7,3623,1.0,1106712541",20120
934,"7,3793,3.5,1106635630",20143
935,"7,3869,5.0,1106635733",20166
936,"7,3916,4.0,1106636596",20189
937,"7,3977,2.5,1106635635",20212
938,"7,3994,3.0,1161738301",20235
939,"7,4018,4.0,1106712913",20258
940,"7,4223,2.0,1106635742",20281
941,"7,4246,2.0,1110855253",20304
942,"7,4306,4.0,1106635524",20327
943,"7,4310,0.5,1107127033",20350
944,"7,4370,4.5,1106712869",20373
945,"7,4643,1.0,1106635749",20396
946,"7,4700,1.5,1109746591",20419
947,"7,4844,1.5,1161738352",20442
948,"7,4874,3.0,1106635738",20465
949,"7,4886,4.0,1106636531",20488
950,"7,4896,4.0,1106636718",20511
951,"7,4963,4.0,1106636702",20534
952,"7,4993,4.5,1106636589",20557
953,"7,4995,4.5,1106636610",20580
954,"7,5218,3.5,1106712866",20603
955,"7,5349,3.5,1106636606",20626
956,"7,5378,0.5,1106635735",20649
957,"7,5445,4.0,1106636707",20672
958,"7,5459,3.0,1106712820",20695
959,"7,5464,3.0,1106636612",20718
960,"7,5502,1.5,1106635745",20741
961,"7,5618,5.0,1106713586",20764
962,"7,5816,4.5,1106635705",20787
963,"7,5952,4.5,1106636527",20810
964,"7,5989,4.0,1106636600",20833
965,"7,5991,4.5,1106712818",20856
966,"7,6333,4.0,1106636516",20879
967,"7,6365,4.0,1106712831",20902
968,"7,6534,0.5,1157949714",20925
969,"7,6539,4.5,1106636584",20948
970,"7,6863,4.5,1106712827",20971
971,"7,6934,2.0,1106712812",20994
972,"7,7143,4.5,1106636579",21017
973,"7,7153,4.0,1106636520",21040
974,"7,7155,3.0,1173051472",21063
975,"7,7445,4.0,1107473963",21086
976,"7,8207,4.5,1106713442",21109
977,"7,8360,3.5,1106636782",21132
978,"7,8368,2.5,1106636592",21155
979,"7,8373,2.0,1108602792",21178
980,"7,8528,4.5,1106636844",21201
981,"7,8636,4.5,1106636511",21224
982,"7,8665,3.5,1108602755",21247
983,"7,8666,1.0,1106779625",21270
984,"7,8783,1.0,1161738306",21293
985,"7,8798,4.5,1106636602",21316
986,"7,8808,1.5,1109746594",21339
987,"7,8865,1.0,1106713549",21362
988,"7,8870,3.5,1118025961",21385
989,"7,8907,1.0,1110757877",21408
990,"7,8908,4.5,1122333561",21431
991,"7,8949,4.0,1110757890",21454
992,"7,8957,4.0,1106636098",21477
993,"7,8958,3.5,1110173697",21500
994,"7,8961,4.0,1106636064",21523
995,"7,8965,1.0,1106636095",21546
996,"7,8970,2.5,1106636069",21569
997,"7,8972,2.5,1111552650",21592
998,"7,8984,4.0,1106636101",21615
999,"7,27741,3.0,1107474020",21638
1000,"7,30812,3.5,1113353083",21662
1001,"7,30816,2.0,1107127004",21686
1002,"7,31878,3.5,1118025982",21710
1003,"7,32029,2.0,1118025946",21734
1004,"7,32031,1.5,1122940686",21758
1005,"7,32296,2.0,1118026013",21782
1006,"7,32587,3.5,1128486479",21806
1007,"7,33162,3.5,1116550784",21830
1008,"7,33493,1.0,1121041079",21854
1009,"7,33794,2.0,1121041002",21878
1010,"7,33836,1.0,1125442102",21902
1011,"7,34048,3.0,1121041015",21926
1012,"7,34319,4.5,1122333538",21950
1013,"7,37741,3.5,1162163504",21974
1014,"7,38388,3.5,1149548381",21998
1015,"7,42002,4.5,1144806100",22022
1016,"7,45499,4.0,1157949636",22046
1017,"7,45517,4.5,1157066190",22070
1018,"7,45668,1.0,1159225196",22094
1019,"7,45730,0.5,1161738279",22118
1020,"7,46530,1.0,1157949732",22142
1021,"7,48516,1.0,1169687318",22166
1022,"7,48783,4.5,1162163488",22190
1023,"7,48997,2.5,1174263740",22214
1024,"7,49272,4.5,1165876367",22238
1025,"7,49278,3.5,1174263775",22262
1026,"7,49286,0.5,1176181731",22286
1027,"7,49824,3.0,1173051469",22310
1028,"8,2,4.0,839463806",22334
1029,"8,10,2.0,839463509",22353
1030,"8,11,4.0,839463806",22373
1031,"8,21,4.0,839463564",22393
1032,"8,32,3.0,839463624",22413
1033,"8,34,5.0,839463546",22433
1034,"8,39,3.0,839463644",22453
1035,"8,47,4.0,839463546",22473
1036,"8,50,5.0,839463644",22493
1037,"8,110,3.0,839463527",22513
1038,"8,141,3.0,839464076",22534
1039,"8,150,4.0,839463422",22555
1040,"8,153,2.0,839463451",22576
1041,"8,185,5.0,839463509",22597
1042,"8,186,4.0,839463856",22618
1043,"8,208,3.0,839463509",22639
1044,"8,231,4.0,839463470",22660
1045,"8,235,3.0,839464076",22681
1046,"8,236,3.0,839463767",22702
1047,"8,252,3.0,839463856",22723
1048,"8,253,5.0,839463509",22744
1049,"8,282,3.0,839463767",22765
1050,"8,292,3.0,839463489",22786
1051,"8,296,4.0,839463422",22807
1052,"8,317,3.0,839463644",22828
1053,"8,318,5.0,839463489",22849
1054,"8,339,3.0,839463509",22870
1055,"8,356,3.0,839463527",22891
1056,"8,357,5.0,839463767",22912
1057,"8,364,5.0,839463546",22933
1058,"8,367,3.0,839463564",22954
1059,"8,377,4.0,839463644",22975
1060,"8,380,5.0,839463422",22996
1061,"8,432,1.0,839463702",23017
1062,"8,440,3.0,839463728",23038
1063,"8,454,4.0,839463546",23059
1064,"8,457,3.0,839463489",23080
1065,"8,480,4.0,839463527",23101
1066,"8,500,2.0,839463624",23122
1067,"8,527,5.0,839463728",23143
1068,"8,539,3.0,839463728",23164
1069,"8,586,3.0,839463702",23185
1070,"8,587,3.0,839463702",23206
1071,"8,590,5.0,839463422",23227
1072,"8,592,3.0,839463422",23248
1073,"8,593,4.0,839463470",23269
1074,"8,597,3.0,839463728",23290
1075,"9,41,3.0,1044656650",23311
1076,"9,187,3.0,1044657119",23332
1077,"9,223,4.0,1044656650",23354
1078,"9,371,3.0,1044656716",23376
1079,"9,627,3.0,1044657102",23398
1080,"9,922,4.0,1044657026",23420
1081,"9,923,5.0,1044657026",23442
1082,"9,1037,2.0,1044656650",23464
1083,"9,1095,4.0,1044657088",23487
1084,"9,1198,5.0,1044656716",23510
1085,"9,1270,5.0,1044657088",23533
1086,"9,1674,4.0,1044656650",23556
1087,"9,1987,2.0,1044656716",23579
1088,"9,2011,3.0,1044657200",23602
1089,"9,2012,4.0,1044657237",23625
1090,"9,2023,3.0,1044656650",23648
1091,"9,2300,5.0,1044657072",23671
1092,"9,2877,3.0,1044657221",23694
1093,"9,2901,2.0,1044656716",23717
1094,"9,3173,2.0,1044656650",23740
1095,"9,3328,3.0,1044656650",23763
1096,"9,3735,3.0,1044657051",23786
1097,"9,4131,1.0,1044657221",23809
1098,"9,4558,1.0,1044656650",23832
1099,"9,4993,5.0,1044657051",23855
1100,"9,5218,4.0,1044656811",23878
1101,"9,5378,3.0,1044656811",23901
1102,"9,5445,4.0,1044656792",23924
1103,"9,5447,4.0,1044656836",23947
1104,"9,5451,4.0,1044656836",23970
1105,"9,5481,5.0,1044656836",23993
1106,"9,5507,1.0,1044656836",24016
1107,"9,5841,1.0,1044657318",24039
1108,"9,5843,3.0,1044657269",24062
1109,"9,5872,3.0,1044656962",24085
1110,"9,5890,4.0,1044656792",24108
1111,"9,5891,1.0,1044657318",24131
1112,"9,5893,4.0,1044657144",24154
1113,"9,5902,5.0,1044656934",24177
1114,"9,5952,5.0,1044656908",24200
1115,"9,5956,4.0,1044656962",24223
1116,"9,5962,1.0,1044657338",24246
1117,"9,5965,4.0,1044657185",24269
1118,"9,5988,2.0,1044657269",24292
1119,"9,6001,4.0,1044657072",24315
1120,"9,6044,2.0,1044657285",24338
1121,"10,296,1.0,1455303387",24361
1122,"10,356,3.5,1455301685",24384
1123,"10,588,4.0,1455306173",24407
1124,"10,597,3.5,1455357645",24430
1125,"10,912,4.0,1455302254",24453
1126,"10,1028,0.5,1455306152",24476
1127,"10,1088,3.0,1455619275",24500
1128,"10,1247,3.0,1455303518",24524
1129,"10,1307,3.0,1455357613",24548
1130,"10,1784,3.5,1455301699",24572
1131,"10,1907,4.0,1455306183",24596
1132,"10,2571,0.5,1455356378",24620
1133,"10,2671,3.5,1455357517",24644
1134,"10,2762,0.5,1455356388",24668
1135,"10,2858,1.0,1455356578",24692
1136,"10,2959,0.5,1455356582",24716
1137,"10,3578,4.0,1455356591",24740
1138,"10,3882,3.0,1455398344",24764
1139,"10,4246,3.5,1455302676",24788
1140,"10,4306,4.5,1455356595",24812
1141,"10,4447,4.5,1455398321",24836
1142,"10,4993,4.0,1455356385",24860
1143,"10,4995,4.0,1455301798",24884
1144,"10,5066,3.0,1455399329",24908
1145,"10,5377,3.5,1455301898",24932
1146,"10,5620,3.0,1455357578",24956
1147,"10,5943,3.0,1455303078",24980
1148,"10,5952,4.0,1455356588",25004
1149,"10,5957,3.0,1455397999",25028
1150,"10,6155,3.0,1455357557",25052
1151,"10,6266,3.0,1455303070",25076
1152,"10,6377,3.5,1455306101",25100
1153,"10,6535,4.0,1455398379",25124
1154,"10,6942,4.0,1455301621",25148
1155,"10,7149,4.0,1455399533",25172
1156,"10,7151,3.0,1455302670",25196
1157,"10,7153,4.0,1455356347",25220
1158,"10,7154,4.0,1455399087",25244
1159,"10,7169,4.5,1455303046",25268
1160,"10,7293,3.5,1455402085",25292
1161,"10,7375,4.0,1455303057",25316
1162,"10,7451,3.5,1455399289",25340
1163,"10,7458,5.0,1455356656",25364
1164,"10,8529,3.5,1455398107",25388
1165,"10,8533,5.0,1455301847",25412
1166,"10,8636,3.5,1455356713",25436
1167,"10,8665,3.5,1455356327",25460
1168,"10,8808,3.0,1455397936",25484
1169,"10,8869,5.0,1455303064",25508
1170,"10,8961,2.5,1455302401",25532
1171,"10,8969,3.5,1455302697",25556
1172,"10,8970,1.0,1455398160",25580
1173,"10,30749,3.5,1455398096",25604
1174,"10,31433,2.5,1455357527",25629
1175,"10,31685,4.5,1455357602",25654
1176,"10,33145,3.0,1455398153",25679
1177,"10,33679,3.0,1455357626",25704
1178,"10,33794,5.0,1455302031",25729
1179,"10,40629,3.0,1455356796",25754
1180,"10,40819,4.0,1455301745",25779
1181,"10,41285,2.5,1455301854",25804
1182,"10,47099,3.0,1455401876",25829
1183,"10,49272,5.0,1455302162",25854
1184,"10,49286,5.0,1455357502",25879
1185,"10,51662,3.0,1455356357",25904
1186,"10,51705,4.5,1455359663",25929
1187,"10,51834,1.5,1455399396",25954
1188,"10,54286,3.5,1455356320",25979
1189,"10,56367,3.5,1455301825",26004
1190,"10,56949,3.0,1455357531",26029
1191,"10,58047,3.5,1455302791",26054
1192,"10,58559,4.5,1455302113",26079
1193,"10,59333,2.5,1455357564",26104
1194,"10,59421,2.0,1455398002",26129
1195,"10,60397,3.0,1455302689",26154
1196,"10,60950,2.0,1455301965",26179
1197,"10,61250,2.5,1455398339",26204
1198,"10,63113,3.5,1455302183",26229
1199,"10,63992,4.5,1455356863",26254
1200,"10,64969,0.5,1455357607",26279
1201,"10,66203,3.5,1455357596",26304
1202,"10,68954,4.0,1455304158",26329
1203,"10,69406,4.5,1455302747",26354
1204,"10,69844,3.0,1455399200",26379
1205,"10,70183,3.0,1455357636",26404
1206,"10,70293,0.5,1455398141",26429
1207,"10,71579,5.0,1455301869",26454
1208,"10,72011,2.5,1455301741",26479
1209,"10,72330,3.5,1455399573",26504
1210,"10,72407,3.0,1455356987",26529
1211,"10,72720,3.5,1455301822",26554
1212,"10,72737,3.5,1455398131",26579
1213,"10,72998,2.5,1455356351",26604
1214,"10,73017,3.0,1455356691",26629
1215,"10,74450,3.0,1455357541",26654
1216,"10,77841,2.0,1455302684",26679
1217,"10,78772,3.0,1455356988",26704
1218,"10,79091,5.0,1455306124",26729
1219,"10,80549,3.5,1455399347",26754
1220,"10,81784,2.5,1455357716",26779
1221,"10,81845,5.0,1455302591",26804
1222,"10,81847,3.5,1455399313",26829
1223,"10,82167,3.5,1455357720",26854
1224,"10,82499,2.0,1455398390",26879
1225,"10,84374,3.5,1455357730",26904
1226,"10,86548,3.0,1455398396",26929
1227,"10,87222,3.5,1455306257",26954
1228,"10,88163,4.0,1455357504",26979
1229,"10,88810,3.0,1455399281",27004
1230,"10,91104,3.0,1455356990",27029
1231,"10,91529,5.0,1455302120",27054
1232,"10,92259,5.0,1455301553",27079
1233,"10,94070,4.5,1455357387",27104
1234,"10,95167,4.0,1455398177",27129
1235,"10,95449,4.0,1455356885",27154
1236,"10,95510,3.0,1455398127",27179
1237,"10,95543,3.5,1455399376",27204
1238,"10,96079,5.0,1455302172",27229
1239,"10,97024,0.5,1455301892",27254
1240,"10,97938,1.0,1455398105",27279
1241,"10,98203,3.0,1455356994",27304
1242,"10,103335,4.0,1455398111",27329
1243,"10,103339,4.0,1455356177",27355
1244,"10,104374,4.0,1455357653",27381
1245,"10,105211,2.5,1455399232",27407
1246,"10,106489,3.5,1455357076",27433
1247,"10,106696,4.5,1455306204",27459
1248,"10,106782,1.0,1455398089",27485
1249,"10,107141,2.0,1455399188",27511
1250,"10,109374,0.5,1455302315",27537
1251,"10,109487,0.5,1455398092",27563
1252,"10,109853,4.0,1455357656",27589
1253,"10,112006,4.0,1455398144",27615
1254,"10,113275,4.5,1455357698",27641
1255,"10,113394,4.0,1455398275",27667
1256,"10,119145,1.0,1455302650",27693
1257,"10,129428,3.5,1455357384",27719
1258,"10,136020,5.0,1455302192",27745
1259,"10,137595,4.0,1455356898",27771
1260,"10,140110,5.0,1455356776",27797
1261,"11,6,5.0,902154266",27823
1262,"11,10,3.0,902154316",27843
1263,"11,36,4.0,902155135",27864
1264,"11,44,2.0,902154593",27885
1265,"11,95,3.0,902154458",27906
1266,"11,110,5.0,902154266",27927
1267,"11,150,5.0,902154266",27949
1268,"11,153,3.0,902154593",27971
1269,"11,165,3.0,902154567",27993
1270,"11,170,4.0,902154621",28015
1271,"11,208,3.0,902154706",28037
1272,"11,292,4.0,902154383",28059
1273,"11,318,4.0,902155070",28081
1274,"11,349,5.0,902154342",28103
1275,"11,356,5.0,901200263",28125
1276,"11,368,3.0,904510567",28147
1277,"11,376,2.0,902154684",28169
1278,"11,377,3.0,902154431",28191
1279,"11,380,4.0,902154431",28213
1280,"11,434,3.0,902154685",28235
1281,"11,457,5.0,902154316",28257
1282,"11,466,3.0,902154805",28279
1283,"11,474,4.0,902154431",28301
1284,"11,480,4.0,902154383",28323
1285,"11,493,3.0,902154805",28345
1286,"11,511,4.0,902154514",28367
1287,"11,529,5.0,902155043",28389
1288,"11,589,4.0,902154266",28411
1289,"11,593,5.0,902155102",28433
1290,"11,648,4.0,902154514",28455
1291,"11,733,4.0,902154431",28477
1292,"11,736,4.0,902154542",28499
1293,"11,780,4.0,902154487",28521
1294,"11,1100,3.0,902154621",28543
1295,"11,1101,5.0,901200233",28566
1296,"11,1210,4.0,902154266",28589
1297,"11,1358,4.0,902155136",28612
1298,"11,1370,3.0,902154383",28635
1299,"11,1385,3.0,902154542",28658
1300,"11,1391,1.0,902154685",28681
1301,"11,1408,5.0,902154383",28704
1302,"11,1438,3.0,902154647",28727
1303,"11,1518,4.0,902154431",28750
1304,"11,1552,4.0,902154458",28773
1305,"11,1573,3.0,902154542",28796
1306,"11,1584,5.0,902155136",28819
1307,"11,1586,4.0,902154487",28842
1308,"11,1597,4.0,902154487",28865
1309,"11,1604,4.0,902154647",28888
1310,"11,1608,4.0,902154316",28911
1311,"11,1616,3.0,902154542",28934
1312,"11,1687,3.0,902154647",28957
1313,"11,1693,5.0,902155102",28980
1314,"11,1704,4.0,902155102",29003
1315,"11,1721,5.0,902154989",29026
1316,"11,1784,5.0,902155043",29049
1317,"11,1840,4.0,901200111",29072
1318,"11,1882,2.0,901200143",29095
1319,"11,1917,4.0,901200037",29118
1320,"11,1918,4.0,901200070",29141
1321,"11,1923,4.0,904510428",29164
1322,"11,2002,2.0,902154383",29187
1323,"11,2027,3.0,904510428",29210
1324,"11,2028,5.0,902153951",29233
1325,"12,39,4.0,1247264471",29256
1326,"12,168,5.0,1247264411",29278
1327,"12,222,5.0,1247263465",29301
1328,"12,256,5.0,1247263375",29324
1329,"12,261,4.5,1247263357",29347
1330,"12,277,3.0,1247263371",29370
1331,"12,357,3.5,1247264106",29393
1332,"12,543,3.5,1247263318",29416
1333,"12,830,4.0,1247263452",29439
1334,"12,838,5.0,1247264096",29462
1335,"12,920,4.5,1247264114",29485
1336,"12,1265,3.5,1247264118",29508
1337,"12,1357,5.0,1247263404",29532
1338,"12,1405,3.0,1247263395",29556
1339,"12,1721,5.0,1247264463",29580
1340,"12,1876,3.5,1247263334",29604
1341,"12,2072,5.0,1247263670",29628
1342,"12,2100,3.5,1247263337",29652
1343,"12,2421,3.0,1247263495",29676
1344,"12,2485,5.0,1247264406",29700
1345,"12,2572,5.0,1247263689",29724
1346,"12,2581,5.0,1247263444",29748
1347,"12,2694,4.0,1247263398",29772
1348,"12,2717,5.0,1247263428",29796
1349,"12,3668,5.0,1247264220",29820
1350,"12,3967,4.5,1247263471",29844
1351,"12,4018,4.5,1247264420",29868
1352,"12,5620,4.0,1247264417",29892
1353,"12,6942,5.0,1247264138",29916
1354,"12,8533,5.0,1247264151",29940
1355,"12,40629,5.0,1247264192",29964
1356,"12,63992,5.0,1247264457",29989
1357,"13,47,5.0,987895819",30014
1358,"13,305,1.0,987456968",30035
1359,"13,597,3.0,987456968",30057
1360,"13,1173,3.0,987457052",30079
1361,"13,1198,5.0,987456848",30102
1362,"13,1590,4.0,987457086",30125
1363,"13,1619,3.0,987895819",30148
1364,"13,1639,4.0,987456818",30171
1365,"13,1721,4.0,987456818",30194
